headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
decrease,0.65,0.85,27953,NETAPP INC,"'A Negative Inflection': Wells Fargo, Morgan Stanley React To NetApp's Q3 Sales Miss, Weak Guidance",7,"analyst reactions to a q3 sales miss and weak guidance typically trigger investor concern and selling pressure, making a near-term decline in netapp's stock the most likely outcome.",143,267,0.0,2019-02-14,82598.0,-5.47883994877338,0.58121103793382,3.70718950628077,4.0213656768663,0.3127779113128699,2.15379667846726,2.0454522145822303
increase,0.45,0.65,14201,ELECTRONIC ARTS INC,'A Network Effect': New Model For Video Games Relies On In-Game Cash,7,"a shift toward in-game cash and network effects likely benefits large publishers like ea by boosting recurring revenue, engagement and monetization potential, though regulatory and consumer-backlash risks temper the upside.",143,465,2.0,2019-02-20,75828.0,-4.20551858842372,-1.79458241909742,-0.80097418429977,-3.913617277434641,-3.6315962672233497,-2.17577285902458,0.69437565108072
decrease,0.6,0.8,30170,NORWEGIAN CRUISE LINE HLDGS LTD,"'A Norwegian Cruise Line employee sexually assaulted an 11-year-old passenger after using a master key to enter her cabin, a lawsuit alleges' -Business Insider",7,"allegations that an employee sexually assaulted an 11-year-old aboard a ship create severe negative publicity, potential legal and settlement costs, regulatory scrutiny and weakened consumer trust that are likely to depress bookings and the stock price, though the precise impact may be moderated by the company's scale and insurance coverage.",169,348,0.0,2019-05-01,13760.0,2.85511724650859,-1.8965490162372496,-1.13793075261413,-2.18965598062473,-1.20883397758007,-1.53658298640876,-0.721830727281
decrease,0.15,0.65,37787,TESLA INC,'A Tesla car went on fire in a repair shop in Hangzhou' -YouTube,7,"an isolated tesla car fire in a hangzhou repair shop is likely to produce a small negative market reaction over safety and regulatory concerns and reputational risk, but because it's a single incident (and reported via a video source) it is unlikely to materially affect tesla's fundamentals unless it points to a broader pattern or leads to recalls.",138,425,0.0,2019-08-19,93436.0,3.13267223536968,-0.42763357050716,-5.21536022047421,-0.8023660649736599,1.99406556785106,0.1457094806062999,-6.40850987178305
decrease,0.35,0.75,4583,ACADIA PHARMACEUTICALS,'A safety watchdog argues the FDA should reconsider approval of a Parkinson's psychosis drug' -STAT News,7,"a safety watchdog urging the fda to reconsider approval of acadia’s parkinson’s psychosis drug raises regulatory and commercial risk—potential label changes, restrictions, or reputational damage could reduce sales and investor confidence, likely putting downward pressure on the stock.",153,410,0.0,2019-04-02,90177.0,1.26019334420561,0.10981217492371,-2.37920821277966,-6.625181381183309,0.48416820354759,1.27627687219158,2.8201210838929103
uncertain,0.25,0.55,16965,ISHARES TRUST,'A selection who will please biopharma and investors.' -Tweet From STAT News' Adam Feuerstein Responding To Report Trump Could Name Ned Sharpless Acting FDA Commissioner,7,"a report that ned sharpless would be a pro‑biopharma fda acting commissioner is bullish for biotech stocks and therefore could lift ishares biotech/healthcare etfs, but the announcement is unconfirmed and ishares trust encompasses many funds so the net impact on the issuer/family overall is uncertain and likely modest.",156,608,1.0,2019-03-12,88893.0,0.8203336037695399,1.30544239655137,1.79721233860687,-1.35013813601353,2.13608294725418,1.64009612630431,0.96477430705779
increase,0.35,0.75,9732,DISH NETWORK CORP,"'AT&T May Spinoff DirecTV, UBS Says, Clearing Way for Dish to Buy' -Bloomberg",7,"news that at&t may spin off directv and that the path is clear for dish to buy it is likely positive because an acquisition would materially expand dish's subscriber base, scale and cost-synergy potential and reduce competition, although integration risk and directv's legacy decline limit the upside.",149,426,2.0,2019-06-06,81696.0,0.72383671067655,2.5428362190723397,4.72636560304613,8.04311724932282,-0.91034984216094,1.09766223013645,-0.52617678368398
increase,0.25,0.6,5869,ASTRAZENECA PLC,"'According to representatives from several large investment banks, it is their firm belief that Astrazeneca will acquire Aveo Oncology...' -Seeking Alpha Blog Post From TheBlueLion",7,"a rumored acquisition of a small oncology company is likely viewed positively as it could strengthen astrazeneca’s oncology pipeline and long‑term growth prospects, though the effect is muted by the target’s small size and the uncertainty and potential costs of a deal.",161,404,2.0,2019-03-27,79363.0,-0.6753542460501101,0.77373506501317,-3.65768187785697,-4.94724624453091,0.91656735166907,0.8217855960584299,-0.02328787181636
decrease,0.35,0.65,7185,ACTIVISION BLIZZARD INC,'Activision Blizzard Begins Massive Layoffs' -Kotaku,7,massive layoffs typically signal operational or demand problems and hurt investor and consumer sentiment—likely prompting a short-term stock decline despite potential cost-savings that could help longer-term profitability.,139,388,0.0,2019-02-12,79678.0,3.88929843902587,6.95944726467132,2.66378870866235,0.28798377057417,-7.60193318128585,-8.75795835676267,-6.72092864042462
uncertain,0.1,0.6,15352,GILEAD SCIENCES INC,'Activists Say A Patent Office Lawyer's Tweets Showed 'Bias' In Favor Of Gilead In HIV Drug Case' - STAT,7,"allegations that a patent office lawyer showed bias in favor of gilead raise reputational and legal uncertainty around hiv drug patent decisions but are unlikely by themselves to trigger a material, immediate move in the stock absent regulatory sanctions or a change to patent outcomes, so the net market effect is unclear.",155,553,1.0,2019-12-12,77274.0,0.70817125961184,-2.75025982409715,-3.45999775064624,-2.48410542302465,1.04352552443742,1.26998126947959,1.04352553125461
decrease,0.35,0.7,24875,SCHEIN HENRY INC,'Administrative Law Judge Partially Rules in Favor of FTC's Complaint that Dental Products Distributors Conspired Not to Provide Discounts to Buying Groups' -FTC,7,"a partial alj ruling for the ftc raises legal and regulatory risk for dental distributors like henry schein, increasing the likelihood of fines, injunctive remedies or changes to pricing practices that could hurt margins and investor sentiment, although the decision is not final so the near‑term impact is limited.",159,412,0.0,2019-10-16,82581.0,0.98641756922006,1.76140666007995,1.28102357204729,0.56044596079014,0.7822678424417899,-1.7476937364156402,-0.8656634165112
increase,0.5,0.8,40610,T MOBILE U S INC,"'After a year long review, I announced today that I support the combination of T-Mobile & Sprint. The record that's developed is clear: it will enable Americans across the country to see more competition and an accelerated buildout of fast, 5G service...'",7,"regulatory endorsement materially raises the likelihood the t‑mobile/sprint merger will close, implying stronger growth, spectrum advantages and cost synergies that are generally positive for t‑mobile’s valuation, although final conditions and integration risks could temper gains.",177,476,2.0,2019-05-20,91937.0,3.87421809136867,-1.45612386986613,-3.03997592212071,-3.3209838574625796,-0.01325883204117,0.99156579565653,2.404897158223
increase,0.35,0.65,30750,NETFLIX INC,"'After years of  making ""Elite"" short calls on $NFLX Citron is going ""Dark"".  New data shows Intl traction might be ""The Mechanism"" to take the stock back to $350.  Long $NFLX into next Q...' -Citron Tweet",7,"a well-known short seller publicly reversing to a long stance and citing improving international traction is likely to boost investor sentiment and attract buying, though the effect may be muted because it’s a single tweet from a potentially biased source and investors may be skeptical.",180,413,2.0,2019-11-07,89393.0,0.3395859152078599,0.69067925214767,0.01726284223717,7.63891098525184,0.19442334305495,-1.45803084808129,0.6206195030631101
decrease,0.3,0.65,13405,EXPEDIA GROUP INC,'Airbnb Agrees to Buy Hotel Tonight' -The Wall Street Journal,7,"airbnb's acquisition of hoteltonight strengthens its hotel and last‑minute booking capabilities, increasing competitive pressure on expedia's hotel-booking business and likely weighing on its stock, though the impact is limited by expedia's scale and diversified travel offerings.",138,337,0.0,2019-03-07,90808.0,-1.69220548123121,-1.46151594817638,-1.91620705061558,0.76323056991118,-0.29372267890721,0.47999900308424,0.2634326835321
uncertain,0.15,0.7,5780,ALIBABA GROUP HOLDING LTD,"'Alibaba Said to Pick CICC, Credit Suisse to Lead Hong Kong Offer' -Recent Bloomberg Article",7,"choosing cicc and credit suisse to lead a hong kong offer signals alibaba is preparing a hong kong capital move that could be dilutive (negative) if new shares are issued but neutral-to-positive if it's a non-dilutive secondary listing that broadens its investor base, so the net price impact is ambiguous at this stage.",149,622,1.0,2019-06-10,14888.0,3.643915429711339,1.75163447856903,0.03753360271727,5.16108821728613,1.8019773066043805,1.70128706029499,0.0518987030852799
decrease,0.6,0.75,6930,ALIBABA GROUP HOLDING LTD,'Alibaba faces growing regulatory threat as China's economy falters' -FT,7,"mounting regulatory threats plus a faltering chinese economy likely reduce alibaba’s near-term revenue growth and investor sentiment, putting downward pressure on the stock price.",143,262,0.0,2019-01-14,14888.0,-1.35474689304828,1.07858283445239,1.92938273830178,5.0981444698601805,-0.24391529150307,-0.39493868779743,3.08605108536716
decrease,0.4,0.75,31665,INVESCO QQQ TRUST,'Amazon enters bear market territory' -CNBC,7,"amazon is a large holding in the nasdaq-100 etf (invesco qqq), so a bear-market move in amzn is likely to weigh on qqq through direct weighting and negative sentiment, though the impact is moderated by other big-cap holdings.",135,468,0.0,2019-02-01,86755.0,-0.42222090996801,1.24216293916106,0.6628848185460801,2.6814007796560997,1.49686811491847,4.07872497928882,3.09607194277818
increase,0.4,0.65,28033,NETEASE INC,"'Amazon's China unit in merger talks with NetEase's Kaola: report', Reuters",7,"a potential merger/sale of kaola to amazon china would likely be viewed as value‑realizing for netease (cash proceeds, focus on core businesses), although regulatory risk and deal uncertainty limit upside.",141,533,2.0,2019-02-19,88362.0,0.88744591921567,1.28897698596119,-2.09458187342658,-0.29176054173998,-5.60670346021652,-5.36731557816132,-6.865793660892459
uncertain,0.2,0.7,13280,ISHARES INC,'Andrew Scheer resigns as Conservative leader' -Canada's Globe And Mail,7,andrew scheer’s resignation is political news with no direct link to ishares inc; it could cause modest short-term volatility in canadian equity etfs but is unlikely to have a clear or large directional effect on ishares’ overall business or stock price.,139,402,1.0,2019-12-12,83211.0,0.16897342866286,0.13495585881173,1.09552702169934,1.91605134217929,0.37313641514629,0.37313641514629,0.37313641514629
increase,0.35,0.7,11317,ELECTRONIC ARTS INC,'Apex Legends hit 50 Million players worldwide! We are humbled by all your support and can't wait to show you what's next.' -Tweet From Electronic Art's Apex Legends Account,7,"apex legends reaching 50 million players is a positive signal for ea's user engagement and potential recurring revenue, though the impact on the stock is likely moderate since milestones can be largely anticipated and broader market/earnings factors will drive price movement.",162,280,2.0,2019-03-04,75828.0,-0.12319345260038,-1.61373186856508,1.79874595061113,2.43601876053176,1.70182175934314,-0.43948565088067,-1.10659531947496
