custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
19401,BAIDU INC,Baidu shares are trading lower after Oppenheimer downgraded the stock from Outperform to Perform in anticipation of lower earnings in coming quarters.,8,decrease,0.85,0.7,"the downgrade from outperform to perform by oppenheimer suggests a negative outlook on baidu's earnings, which typically leads to a decrease in stock price as investor sentiment turns cautious.",0.0,2019-04-10,BIDU,2019-04-10 14:10:00+00:00,90857.0,05675210,-0.0218784902244806,-0.0054867970757186,0.0066717555746436,-0.0063726739026606,0.0076962350867688,-0.0081466315314173,-0.0023613721132278,0.0005660018068738,-0.0226279534399509,-0.0018416126258671,0.0097523126751184,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,495416.0,1.146,0.0626,-0.3109,0.5600799999999999,-0.5819584902244805,0.01,-0.0154867970757186,0.7549,-0.7482282444253564,-0.0931399999999999,0.0867673260973393,0.15898,-0.1512837649132311,-0.35672,0.3485733684685826,0.13606,-0.1384213721132278,0.13606,-0.1354939981931261,1.1216199999999998,-1.1442479534399508,-0.2535799999999999,0.2517383873741328,-0.15044,0.1601923126751184,-0.5974452873001992,-0.763715041501075,-0.661460918328017,0.2840569296526908,-0.6576592552284709
19409,BIOCEPT INC,Biocept Files For Up To 5.95M Share Common Stock By Selling Shareholders,8,decrease,0.8,0.6,"the filing for the sale of common stock by shareholders typically indicates dilution of existing shares, which can lead to a decrease in stock price.",0.0,2019-04-10,BIOC,2019-04-10 21:14:00+00:00,14449.0,09072V60,0.0288462415337562,0.0006871382938697,-0.0031585190445184,0.0194242149591445,0.0143242916092276,0.0,-0.0014655024278908,-0.0028018557932227,0.0052180811762809,0.0003993931750301,0.0038583457935601,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,490401.0,-0.4118,1.279,1.4094,-0.1876639999999999,0.2165102415337562,0.01,-0.0093128617061302,-0.25767,0.2545114809554815,0.047062,-0.0276377850408554,-0.043534,0.0578582916092276,0.141776,-0.141776,-0.0352979999999999,0.0338324975721091,-0.0352979999999999,0.0324961442067772,-0.3894459999999999,0.3946640811762809,0.104714,-0.1043146068249698,0.067652,-0.0637936542064398,0.207197379827626,0.2451986192493513,0.2268736959146261,-0.1115554934316277,0.1511084619237575
19417,B R F S A,BRF Option Alert: Sep 20 $7.5 Calls Sweep (19) near the Ask: 627 @ $0.451 vs 10427 OI; Earnings 5/9 After Close [est] Ref=$6.54,8,increase,0.8,0.7,"the significant call option activity suggests bullish sentiment, indicating an expectation for the stock price to rise.",2.0,2019-04-10,BRFS,2019-04-10 17:00:00+00:00,88673.0,10552T10,0.0314961075782775,-0.0307300835847854,0.0007151079480536,-0.0202477015554904,-0.0019450967665761,0.0017052300972864,0.0058366167359054,0.0070116273127496,0.02689073048532,0.0233808737248182,0.0018276905175298,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,494779.0,1.1445,-0.0734,0.348,0.55936,-0.5278638924217224,0.01,-0.0407300835847854,0.7539250000000001,-0.7532098920519464,-0.093005,0.0727572984445095,0.158785,-0.1607300967665762,-0.35624,0.3579452300972864,0.135895,-0.1300583832640946,0.135895,-0.1288833726872504,1.120165,-1.09327426951468,-0.253235,0.2766158737248183,-0.15023,0.1520576905175298,-0.5685939760065079,-0.7939399756367319,-0.6804525936074369,0.2699724317752197,-0.5655972311263904
19425,PEABODY ENERGY CORP NEW,"MKM Partners Maintains Buy on Peabody Energy, Lowers Price Target to $40",8,decrease,0.7,0.5,"the downgrade in price target from mkm partners suggests a less favorable outlook for peabody energy, which could lead to a decrease in stock price.",0.0,2019-04-10,BTU,2019-04-10 16:17:00+00:00,16689.0,70455110,0.0148928379639983,-0.0002755876921582,0.0250896010547876,0.0125067280605435,0.0146101536229252,-0.0108653204515576,0.0054262001067399,0.0130314314737916,0.0114344758912921,-0.0078364983201026,0.0047908211126923,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,491661.0,0.9835,0.3087,0.4192,0.48208,-0.4671871620360017,0.01,-0.0102755876921582,0.649275,-0.6241853989452124,-0.078515,0.0910217280605435,0.137855,-0.1232448463770747,-0.30472,0.2938546795484423,0.118185,-0.11275879989326,0.118185,-0.1051535685262084,0.963995,-0.952560524108708,-0.216205,0.2083685016798973,-0.12769,0.1324808211126923,-0.47746274972816,-0.6344609866373707,-0.5331636708846689,0.2616315612319111,-0.5357688901871444
19433,BOSTON PROPERTIES INC,"Deutsche Bank Maintains Hold on Boston Properties, Raises Price Target to $138",8,uncertain,0.6,0.3,"while maintaining a 'hold' rating suggests no immediate bullish sentiment, the raised price target could indicate a positive outlook, leading to uncertainty in the stock's immediate reaction.",1.0,2019-04-10,BXP,2019-04-10 15:58:00+00:00,85058.0,10112110,0.0080856690183281,0.0282922144979238,0.0276243090629577,0.0210752598941326,-0.0097408955916762,-0.0110065788030624,0.013010743074119,0.0076425136066973,-0.0094279637560248,-0.0110065788030624,0.0152687970548868,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,494290.0,0.5873,-0.1834,0.0007,0.291904,-0.2838183309816718,0.01,0.0182922144979238,0.391745,-0.3641206909370423,-0.042857,0.0639322598941326,0.086349,-0.0960898955916762,-0.177936,0.1669294211969375,0.074603,-0.0615922569258809,0.074603,-0.0669604863933026,0.579681,-0.5891089637560248,-0.125079,0.1140724211969375,-0.072222,0.0874907970548868,-0.2655261164837479,-0.3458284764391184,-0.3001884310429097,0.1347717854993939,-0.3491690676264464
19441,CONAGRA BRANDS INC,Conagra Brands shares trading higher following FY20 guidance.,8,increase,0.8,0.7,"the news indicates that conagra brands shares are trading higher due to positive fy20 guidance, suggesting investor confidence and potential growth.",2.0,2019-04-10,CAG,2019-04-10 15:01:00+00:00,56274.0,20588710,0.0671749636530876,-0.0089344410225749,-0.0108710024505853,-0.0050931139849126,-0.0025596448685973,-0.0022960314527153,-0.0043319300748407,-0.0210741404443979,-0.0254166927188634,0.0161038171499967,0.0,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,493104.0,0.5661,0.3136,0.1204,0.281728,-0.2145530363469124,0.01,-0.0189344410225749,0.377965,-0.3888360024505854,-0.040949,0.0358558860150873,0.083593,-0.0861526448685973,-0.171152,0.1688559685472846,0.072271,-0.0766029300748407,0.072271,-0.0933451404443979,0.5591170000000001,-0.5845336927188636,-0.120203,0.1363068171499968,-0.069254,0.069254,-0.2334874773694873,-0.4077704434731603,-0.352980116435498,0.1185592096937745,-0.3800649775408208
19449,CONAGRA BRANDS INC,Conagra Brands Sees Prelim FY20 Organic Net Sales Growth Of About 1 Percent; Sees Prelim FY20 Adj. EPS From Cont Ops $2.10-$2.20 vs $2.17 Estimate,8,uncertain,0.6,0.3,"the preliminary organic net sales growth of about 1 percent is modest and the adjusted eps guidance is slightly below the estimate, leading to uncertainty about the overall market reaction.",1.0,2019-04-10,CAG,2019-04-10 14:53:00+00:00,56274.0,20588710,0.0671749636530876,0.013943632133305,-0.0020836440380662,-0.0005566994659602,-0.0030640836339443,0.0075440192595124,0.0041596703231334,0.0020712721161544,0.0056497678160667,0.0015071660745888,0.0129977371543645,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,493104.0,0.5661,0.3136,0.1204,0.281728,-0.2145530363469124,0.01,0.003943632133305,0.377965,-0.3800486440380663,-0.040949,0.0403923005340397,0.083593,-0.0866570836339443,-0.171152,0.1786960192595124,0.072271,-0.0681113296768665,0.072271,-0.0701997278838455,0.5591170000000001,-0.5534672321839333,-0.120203,0.1217101660745889,-0.069254,0.0822517371543646,-0.2106094042136073,-0.3761050119047612,-0.3396563435040265,0.1324312361596077,-0.3091203672561795
19457,CALIX INC,Calix shares trading lower after the company cut its Q1 guidance figures.,8,decrease,0.9,0.8,"cutting q1 guidance figures typically signals weaker expected performance, which generally leads to a decrease in stock price.",0.0,2019-04-10,CALX,2019-04-10 12:43:00+00:00,93272.0,13100M50,-0.1050632819533348,0.0029651566874235,-0.0088691711425781,-0.0193885341286659,0.0053232433274388,-0.0045386096462607,-0.0091185327619314,-0.0030674817971885,0.0076923370361328,0.0007633034256286,-0.0091533092781901,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,496373.0,0.9714,0.5248,-0.0514,0.476272,-0.5813352819533348,0.01,-0.0070348433125764,0.64141,-0.6502791711425782,-0.077426,0.058037465871334,0.136282,-0.1309587566725611,-0.300848,0.2963093903537392,0.116854,-0.1259725327619314,0.116854,-0.1199214817971885,0.952258,-0.9445656629638672,-0.213422,0.2141853034256287,-0.125996,0.1168426907218098,-0.5883701252659113,-0.6573140144551546,-0.5922417052712441,0.2233880995525121,-0.5631222930218094
19465,CALIX INC,"Calix Cuts Q1 Adj. EPS Guidance From $(0.07)-$(0.02) To $(0.12)-$(0.08) vs $(0.04) Est., Cuts Sales Guidance From $100M-$106M To $87.5M–$89.5M vs $102.95M Est.",8,decrease,0.85,0.7,"the downward revision of both adjusted eps and sales guidance indicates weaker-than-expected financial performance, which is likely to negatively impact investor sentiment and lead to a decrease in stock price.",0.0,2019-04-10,CALX,2019-04-10 12:34:00+00:00,93272.0,13100M50,-0.1050632819533348,0.0680918172001838,0.0029651566874235,-0.0088691711425781,-0.0193885341286659,0.0053232433274388,-0.0045386096462607,-0.0091185327619314,-0.0030674817971885,0.0076923370361328,0.0007633034256286,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,496373.0,0.9714,0.5248,-0.0514,0.476272,-0.5813352819533348,0.01,0.0580918172001838,0.64141,-0.6384448433125764,-0.077426,0.0685568288574218,0.136282,-0.1556705341286659,-0.300848,0.3061712433274388,0.116854,-0.1213926096462607,0.116854,-0.1259725327619314,0.952258,-0.9553254817971886,-0.213422,0.2211143370361328,-0.125996,0.1267593034256287,-0.523243464753151,-0.5803530261123926,-0.5698880144551546,0.2190575380561947,-0.5486457404161804
19473,CADENCE DESIGN SYSTEMS INC,KeyBanc Reinstates Sector Weight on Cadence Design Systems,8,uncertain,0.5,0.5,"reinstating a sector weight rating does not indicate a strong buy or sell signal, leading to uncertainty in the stock's immediate price movement.",1.0,2019-04-10,CDNS,2019-04-10 12:16:00+00:00,11403.0,12738710,0.0024880061391741,-0.1893423646688461,0.0153846340253949,0.0275481827557086,0.0415549501776695,-0.0913770943880081,-0.0212464723736047,-0.0159189086407423,-0.0250000096857547,0.0,-0.0015083301113918,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,489336.0,0.8705,0.1012,-0.7486,0.42784,-0.4253519938608259,0.01,-0.1993423646688461,0.575825,-0.5604403659746051,-0.068345,0.0958931827557087,0.123165,-0.0816100498223304,-0.26856,0.1771829056119919,0.105755,-0.1270014723736047,0.105755,-0.1216739086407423,0.8543850000000001,-0.8793850096857548,-0.190215,0.190215,-0.11187,0.1103616698886081,-0.624694358529672,-0.7597827306434513,-0.4645471832188964,0.1914660385453701,-0.6503008151995018
19481,CARLYLE GROUP L P,"YieldStreet Acquires Athena Art Finance From Carlyle Group, Co-Investors",8,decrease,0.7,0.4,"the acquisition of athena art finance by yieldstreet may indicate a divestment of assets by carlyle group, which could be perceived negatively by investors, leading to a potential decrease in stock price.",0.0,2019-04-10,CG,2019-04-10 14:13:00+00:00,13405.0,14316J10,0.0213115476071834,-0.024932324886322,-0.0201637167483568,0.0204295087605714,-0.0415023230016231,0.0030493151862174,-0.0034960228949785,0.0326418466866016,0.0028065354563295,0.0431580543518066,-0.0192036237567663,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,489878.0,1.1559,0.6986,0.2382,0.564832,-0.5435204523928165,0.01,-0.034932324886322,0.761335,-0.7814987167483568,-0.0940309999999999,0.1144605087605714,0.160267,-0.2017693230016231,-0.359888,0.3629373151862174,0.137149,-0.1406450228949785,0.137149,-0.1045071533133983,1.131223,-1.1284164645436705,-0.255857,0.2990150543518066,-0.151826,0.1326223762432336,-0.5784527772791386,-0.8164310416346788,-0.6670382079877853,0.2756285009451657,-0.5789938949707893
19489,CARLYLE GROUP L P,The Carlyle Group & Co-Investors Sells Athena Art Finance To YieldStreet For $170M,8,decrease,0.7,0.5,the sale of athena art finance for $170m may indicate a strategic divestment that could raise concerns about carlyle group's current asset performance and future growth potential.,0.0,2019-04-10,CG,2019-04-10 10:03:00+00:00,13405.0,14316J10,0.0213115476071834,-0.0400684103369712,-0.027629243209958,0.0009165530209429,-0.0282356310635805,-0.0117794880643487,0.0225286092609167,0.0169861931353807,-0.0350904203951358,-0.0316023752093315,-0.0121350912377238,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,489878.0,1.1559,0.6986,0.2382,0.564832,-0.5435204523928165,0.01,-0.0500684103369712,0.761335,-0.7889642432099581,-0.0940309999999999,0.0949475530209429,0.160267,-0.1885026310635805,-0.359888,0.3481085119356513,0.137149,-0.1146203907390832,0.137149,-0.1201628068646192,1.131223,-1.1663134203951355,-0.255857,0.2242546247906685,-0.151826,0.1396909087622761,-0.5935888627297878,-0.8390326535469294,-0.6940166901890151,0.2545534338930137,-0.6890425725102423
19497,CURIS INC,Curis Regains Compliance With Nasdaq Continued Listing Requirements,8,increase,0.8,0.6,"regaining compliance with nasdaq listing requirements is generally viewed positively by investors, as it indicates financial stability and can boost investor confidence.",2.0,2019-04-10,CRIS,2019-04-10 12:02:00+00:00,88511.0,23126920,-0.0450451076030731,-0.049148965626955,-0.0035802160855382,0.0139232594519853,0.002436252310872,-0.0015466128243133,0.0179243497550487,-0.0101086990907788,0.0236082300543785,0.0081527801230549,-0.0161736980080604,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,494752.0,1.5561,1.7485,1.1307,0.756928,-0.8019731076030732,0.01,-0.059148965626955,1.021465,-1.0250452160855383,-0.130049,0.1439722594519853,0.212293,-0.2098567476891279,-0.487952,0.4864053871756866,0.181171,-0.1632466502449512,0.181171,-0.1912796990907788,1.519417,-1.4958087699456215,-0.347903,0.356055780123055,-0.207854,0.1916803019919395,-0.8611220732300282,-1.0841941817124934,-0.881072956633553,0.420520898938544,-0.8161936499906703
19505,C T O REALTY GROWTH INC NEW,Consolidated Tomoka Announces Large Block Share Repurchase Of ~320.74K Shares In Connection With Disposition Of All Shares Owned By Its Largest Shareholder,8,increase,0.7,0.6,"the large block share repurchase indicates confidence in the company's value and can signal to investors that the company believes its shares are undervalued, potentially leading to an increase in stock price.",2.0,2019-04-10,CTO,2019-04-10 20:22:00+00:00,26650.0,22948Q10,-0.044340718537569,-0.2630273401737213,-0.0202020015567541,-0.0618556924164295,-0.0183150004595518,0.0111940186470747,-0.0036900332197546,-0.0148148005828261,-0.0338346436619758,0.0272374209016561,0.0454545021057128,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,492811.0,0.5186,0.5788,0.0218,0.2589279999999999,-0.303268718537569,0.01,-0.2730273401737213,0.34709,-0.3672920015567541,-0.0366739999999999,-0.0251816924164295,0.0774179999999999,-0.0957330004595518,-0.1559519999999999,0.1671460186470746,0.067046,-0.0707360332197546,0.067046,-0.0818608005828261,0.513042,-0.5468766436619759,-0.109278,0.1365154209016561,-0.062604,0.1080585021057129,-0.5762960587112903,-0.6403193417304754,-0.3924736939731836,0.0462313257710933,-0.287753535810113
19513,CARETRUST REIT INC,CareTrust REIT shares trading lower following news of a 5.25 million share common stock offering.,8,decrease,0.8,0.6,"the announcement of a common stock offering typically dilutes existing shares, leading to a decrease in stock price.",0.0,2019-04-10,CTRE,2019-04-10 20:06:00+00:00,14651.0,14174T10,0.0170285068452358,0.0391276851296424,-0.0407407879829406,0.0090090315788984,-0.0344387739896774,-0.0264201164245605,-0.0156037686392664,0.024121256545186,0.010767214000225,-0.0013315883697941,0.005333328153938,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,0.48,0.97,-0.1,0.01,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,490528.0,0.4337,0.2588,0.0153,0.2181759999999999,-0.2011474931547641,0.01,0.0291276851296424,0.291905,-0.3326457879829407,-0.0290329999999999,0.0380420315788984,0.066381,-0.1008197739896774,-0.1287839999999999,0.1023638835754394,0.057707,-0.0733107686392664,0.057707,-0.0335857434548139,0.430689,-0.4199217859997749,-0.089751,0.0884194116302058,-0.050718,0.056051328153938,-0.1720198080251216,-0.3035181028532982,-0.2946037564040423,0.0395861411646604,-0.279983674734272
