question,month,model,file,return_type,response rows,prompt rows,empty headlines,duplicate headlines,rows in model sample,rows in all sample,model sample rows in batch,all sample rows in batch
1,feb,gpt-3.5-turbo,persona3,abnormal_FF3,4563,4563.0,0,0,4552,4551,4552,4551
1,mar,gpt-3.5-turbo,persona3,abnormal_FF3,3519,3519.0,0,0,3490,3489,3490,3489
1,apr,gpt-3.5-turbo,persona3,abnormal_FF3,4362,4362.0,0,25,4357,4267,4332,4242
1,may,gpt-3.5-turbo,persona3,abnormal_FF3,5066,5066.0,0,22,5063,5061,5041,5039
1,jun,gpt-3.5-turbo,persona3,abnormal_FF3,3222,3222.0,0,40,3220,3220,3180,3180
1,jul,gpt-3.5-turbo,persona3,abnormal_FF3,5216,5216.0,0,28,5210,5194,5182,5166
1,aug,gpt-3.5-turbo,persona3,abnormal_FF3,4698,4698.0,0,27,4689,4684,4662,4657
1,sep,gpt-3.5-turbo,persona3,abnormal_FF3,4130,4130.0,0,20,4122,4121,4102,4101
1,oct,gpt-3.5-turbo,persona3,abnormal_FF3,6478,6478.0,0,41,6434,6433,6393,6392
1,nov,gpt-3.5-turbo,persona3,abnormal_FF3,5264,5264.0,0,0,5216,5213,5216,5213
1,dec,gpt-3.5-turbo,persona3,abnormal_FF3,3834,3834.0,0,0,3710,3709,3710,3709
1,jan,gpt-3.5-turbo,persona4,abnormal_FF3,4294,4294.0,0,44,4288,4288,4244,4244
1,feb,gpt-3.5-turbo,persona4,abnormal_FF3,4563,4563.0,0,0,4552,4551,4552,4551
1,mar,gpt-3.5-turbo,persona4,abnormal_FF3,3519,3519.0,0,0,3490,3489,3490,3489
1,apr,gpt-3.5-turbo,persona4,abnormal_FF3,4362,4362.0,0,25,4357,4267,4332,4242
1,may,gpt-3.5-turbo,persona4,abnormal_FF3,5066,5066.0,1,22,5063,5061,5041,5039
1,jun,gpt-3.5-turbo,persona4,abnormal_FF3,3222,3222.0,0,40,3220,3220,3180,3180
1,jul,gpt-3.5-turbo,persona4,abnormal_FF3,5216,5216.0,1,28,5210,5194,5182,5166
1,aug,gpt-3.5-turbo,persona4,abnormal_FF3,4698,4698.0,0,27,4689,4684,4662,4657
1,sep,gpt-3.5-turbo,persona4,abnormal_FF3,4130,4130.0,0,20,4122,4121,4102,4101
1,oct,gpt-3.5-turbo,persona4,abnormal_FF3,6478,6478.0,0,41,6434,6433,6393,6392
1,nov,gpt-3.5-turbo,persona4,abnormal_FF3,5264,5264.0,0,0,5216,5213,5216,5213
1,dec,gpt-3.5-turbo,persona4,abnormal_FF3,3834,3834.0,0,0,3710,3709,3710,3709
1,jan,gpt-3.5-turbo,cot1,abnormal_FF3,4294,4294.0,0,44,4288,4288,4244,4244
1,feb,gpt-3.5-turbo,cot1,abnormal_FF3,4563,4563.0,0,0,4552,4551,4552,4551
1,mar,gpt-3.5-turbo,cot1,abnormal_FF3,3519,3519.0,0,0,3490,3489,3490,3489
1,apr,gpt-3.5-turbo,cot1,abnormal_FF3,4362,4362.0,0,25,4357,4267,4332,4242
1,may,gpt-3.5-turbo,cot1,abnormal_FF3,5066,5066.0,0,22,5063,5061,5041,5039
1,jun,gpt-3.5-turbo,cot1,abnormal_FF3,3222,3222.0,0,40,3220,3220,3180,3180
1,jul,gpt-3.5-turbo,cot1,abnormal_FF3,5216,5216.0,1,28,5210,5194,5182,5166
1,aug,gpt-3.5-turbo,cot1,abnormal_FF3,4698,4698.0,1,27,4689,4684,4662,4657
1,sep,gpt-3.5-turbo,cot1,abnormal_FF3,4130,4130.0,0,20,4122,4121,4102,4101
1,oct,gpt-3.5-turbo,cot1,abnormal_FF3,6478,6478.0,0,41,6434,6433,6393,6392
1,nov,gpt-3.5-turbo,cot1,abnormal_FF3,5264,5264.0,0,0,5216,5213,5216,5213
1,dec,gpt-3.5-turbo,cot1,abnormal_FF3,3834,3834.0,0,0,3710,3709,3710,3709
1,jan,gpt-3.5-turbo,cot2,abnormal_FF3,4294,4294.0,0,44,4288,4288,4244,4244
1,feb,gpt-3.5-turbo,cot2,abnormal_FF3,4563,4563.0,0,0,4552,4551,4552,4551
1,mar,gpt-3.5-turbo,cot2,abnormal_FF3,3519,3519.0,0,0,3490,3489,3490,3489
1,apr,gpt-3.5-turbo,cot2,abnormal_FF3,4362,4362.0,0,25,4357,4267,4332,4242
1,may,gpt-3.5-turbo,cot2,abnormal_FF3,5066,5066.0,0,22,5063,5061,5041,5039
1,jun,gpt-3.5-turbo,cot2,abnormal_FF3,3222,3222.0,0,40,3220,3220,3180,3180
1,jul,gpt-3.5-turbo,cot2,abnormal_FF3,5216,5216.0,0,28,5210,5194,5182,5166
1,aug,gpt-3.5-turbo,cot2,abnormal_FF3,4698,4698.0,1,27,4689,4684,4662,4657
1,sep,gpt-3.5-turbo,cot2,abnormal_FF3,4130,4130.0,0,20,4122,4121,4102,4101
1,oct,gpt-3.5-turbo,cot2,abnormal_FF3,6478,6478.0,1,41,6434,6433,6393,6392
1,nov,gpt-3.5-turbo,cot2,abnormal_FF3,5264,5264.0,0,0,5216,5213,5216,5213
1,dec,gpt-3.5-turbo,cot2,abnormal_FF3,3834,3834.0,0,0,3710,3709,3710,3709
1,jan,gpt-3.5-turbo,cot3,abnormal_FF3,4294,4294.0,2,44,4288,4288,4244,4244
1,feb,gpt-3.5-turbo,cot3,abnormal_FF3,4563,4563.0,0,0,4552,4551,4552,4551
1,mar,gpt-3.5-turbo,cot3,abnormal_FF3,3519,3519.0,0,0,3490,3489,3490,3489
1,apr,gpt-3.5-turbo,cot3,abnormal_FF3,4362,4362.0,2,25,4357,4267,4332,4242
1,may,gpt-3.5-turbo,cot3,abnormal_FF3,5066,5066.0,1,22,5063,5061,5041,5039
1,jun,gpt-3.5-turbo,cot3,abnormal_FF3,3222,3222.0,1,40,3220,3220,3180,3180
1,jul,gpt-3.5-turbo,cot3,abnormal_FF3,5216,5216.0,1,28,5210,5194,5182,5166
1,aug,gpt-3.5-turbo,cot3,abnormal_FF3,4698,4698.0,3,27,4689,4684,4662,4657
1,sep,gpt-3.5-turbo,cot3,abnormal_FF3,4130,4130.0,0,20,4122,4121,4102,4101
1,oct,gpt-3.5-turbo,cot3,abnormal_FF3,6478,6478.0,6,41,6434,6433,6393,6392
1,nov,gpt-3.5-turbo,cot3,abnormal_FF3,5264,5264.0,3,0,5216,5213,5216,5213
1,dec,gpt-3.5-turbo,cot3,abnormal_FF3,3834,3834.0,1,0,3710,3709,3710,3709
1,jan,gpt-4o-mini,base_blanks,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,base_blanks,realized,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,base_blanks,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,base_blanks,realized,4362,4362.0,0,25,4360,4269,4335,4244
1,may,gpt-4o-mini,base_blanks,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,base_blanks,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,base_blanks,realized,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,base_blanks,realized,4698,4698.0,0,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,base_blanks,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,base_blanks,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,base_blanks,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,base_blanks,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,base_json,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,base_json,realized,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,base_json,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,base_json,realized,4362,4362.0,0,25,4360,4269,4335,4244
1,may,gpt-4o-mini,base_json,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,base_json,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,base_json,realized,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,base_json,realized,4698,4698.0,0,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,base_json,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,base_json,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,base_json,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,base_json,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,persona1,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,persona1,realized,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,persona1,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,persona1,realized,4362,4362.0,0,25,4360,4269,4335,4244
1,may,gpt-4o-mini,persona1,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,persona1,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,persona1,realized,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,persona1,realized,4698,4698.0,0,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,persona1,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,persona1,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,persona1,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,persona1,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,persona2,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,persona2,realized,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,persona2,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,persona2,realized,4362,4362.0,0,25,4360,4269,4335,4244
1,may,gpt-4o-mini,persona2,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,persona2,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,persona2,realized,5216,5216.0,3,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,persona2,realized,4698,4698.0,1,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,persona2,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,persona2,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,persona2,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,persona2,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,persona3,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,persona3,realized,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,persona3,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,persona3,realized,4362,4362.0,0,25,4360,4269,4335,4244
1,may,gpt-4o-mini,persona3,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,persona3,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,persona3,realized,5216,5216.0,2,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,persona3,realized,4698,4698.0,1,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,persona3,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,persona3,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,persona3,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,persona3,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,persona4,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,persona4,realized,4590,4590.0,1,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,persona4,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,persona4,realized,4362,4362.0,1,25,4360,4269,4335,4244
1,may,gpt-4o-mini,persona4,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,persona4,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,persona4,realized,5216,5216.0,13,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,persona4,realized,4698,4698.0,2,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,persona4,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,persona4,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,persona4,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,persona4,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,cot1,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,cot1,realized,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,cot1,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,cot1,realized,4362,4362.0,0,25,4360,4269,4335,4244
1,may,gpt-4o-mini,cot1,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,cot1,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,cot1,realized,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,cot1,realized,4698,4698.0,0,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,cot1,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,cot1,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,cot1,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,cot1,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,cot2,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,cot2,realized,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,cot2,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,cot2,realized,4362,4362.0,0,25,4360,4269,4335,4244
1,may,gpt-4o-mini,cot2,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,cot2,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,cot2,realized,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,cot2,realized,4698,4698.0,0,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,cot2,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,cot2,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,cot2,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,cot2,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,cot3,realized,4294,4294.0,0,44,4292,4290,4248,4246
1,feb,gpt-4o-mini,cot3,realized,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,cot3,realized,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,cot3,realized,4362,4362.0,0,25,4360,4269,4335,4244
1,may,gpt-4o-mini,cot3,realized,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,cot3,realized,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,cot3,realized,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,cot3,realized,4698,4698.0,0,27,4694,4687,4667,4660
1,sep,gpt-4o-mini,cot3,realized,4130,4130.0,0,20,4129,4126,4109,4106
1,oct,gpt-4o-mini,cot3,realized,6478,6478.0,0,41,6469,6460,6428,6419
1,nov,gpt-4o-mini,cot3,realized,5254,5254.0,0,11,5250,5243,5239,5232
1,dec,gpt-4o-mini,cot3,realized,3856,3856.0,0,30,3849,3740,3819,3713
1,jan,gpt-4o-mini,base_blanks,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,base_blanks,abnormal_CAPM,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,base_blanks,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,base_blanks,abnormal_CAPM,4362,4362.0,0,25,4358,4267,4333,4242
1,may,gpt-4o-mini,base_blanks,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,base_blanks,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,base_blanks,abnormal_CAPM,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,base_blanks,abnormal_CAPM,4698,4698.0,0,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,base_blanks,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,base_blanks,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,base_blanks,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,base_blanks,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o-mini,base_json,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,base_json,abnormal_CAPM,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,base_json,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,base_json,abnormal_CAPM,4362,4362.0,0,25,4358,4267,4333,4242
1,may,gpt-4o-mini,base_json,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,base_json,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,base_json,abnormal_CAPM,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,base_json,abnormal_CAPM,4698,4698.0,0,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,base_json,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,base_json,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,base_json,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,base_json,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o-mini,persona1,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,persona1,abnormal_CAPM,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,persona1,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,persona1,abnormal_CAPM,4362,4362.0,0,25,4358,4267,4333,4242
1,may,gpt-4o-mini,persona1,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,persona1,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,persona1,abnormal_CAPM,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,persona1,abnormal_CAPM,4698,4698.0,0,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,persona1,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,persona1,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,persona1,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,persona1,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o-mini,persona2,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,persona2,abnormal_CAPM,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,persona2,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,persona2,abnormal_CAPM,4362,4362.0,0,25,4358,4267,4333,4242
1,may,gpt-4o-mini,persona2,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,persona2,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,persona2,abnormal_CAPM,5216,5216.0,3,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,persona2,abnormal_CAPM,4698,4698.0,1,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,persona2,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,persona2,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,persona2,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,persona2,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o-mini,persona3,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,persona3,abnormal_CAPM,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,persona3,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,persona3,abnormal_CAPM,4362,4362.0,0,25,4358,4267,4333,4242
1,may,gpt-4o-mini,persona3,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,persona3,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,persona3,abnormal_CAPM,5216,5216.0,2,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,persona3,abnormal_CAPM,4698,4698.0,1,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,persona3,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,persona3,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,persona3,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,persona3,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o-mini,persona4,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,persona4,abnormal_CAPM,4590,4590.0,1,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,persona4,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,persona4,abnormal_CAPM,4362,4362.0,1,25,4358,4267,4333,4242
1,may,gpt-4o-mini,persona4,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,persona4,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,persona4,abnormal_CAPM,5216,5216.0,13,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,persona4,abnormal_CAPM,4698,4698.0,2,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,persona4,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,persona4,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,persona4,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,persona4,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o-mini,cot1,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,cot1,abnormal_CAPM,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,cot1,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,cot1,abnormal_CAPM,4362,4362.0,0,25,4358,4267,4333,4242
1,may,gpt-4o-mini,cot1,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,cot1,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,cot1,abnormal_CAPM,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,cot1,abnormal_CAPM,4698,4698.0,0,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,cot1,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,cot1,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,cot1,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,cot1,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o-mini,cot2,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,cot2,abnormal_CAPM,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,cot2,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,cot2,abnormal_CAPM,4362,4362.0,0,25,4358,4267,4333,4242
1,may,gpt-4o-mini,cot2,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,cot2,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,cot2,abnormal_CAPM,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,cot2,abnormal_CAPM,4698,4698.0,0,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,cot2,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,cot2,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,cot2,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,cot2,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
1,jan,gpt-4o-mini,cot3,abnormal_CAPM,4294,4294.0,0,44,4290,4288,4246,4244
1,feb,gpt-4o-mini,cot3,abnormal_CAPM,4590,4590.0,0,35,4587,4586,4552,4551
1,mar,gpt-4o-mini,cot3,abnormal_CAPM,3515,3515.0,0,24,3515,3513,3491,3489
1,apr,gpt-4o-mini,cot3,abnormal_CAPM,4362,4362.0,0,25,4358,4267,4333,4242
1,may,gpt-4o-mini,cot3,abnormal_CAPM,5066,5066.0,0,22,5066,5061,5044,5039
1,jun,gpt-4o-mini,cot3,abnormal_CAPM,3222,3222.0,0,40,3222,3220,3182,3180
1,jul,gpt-4o-mini,cot3,abnormal_CAPM,5216,5216.0,0,28,5202,5194,5174,5166
1,aug,gpt-4o-mini,cot3,abnormal_CAPM,4698,4698.0,0,27,4691,4684,4664,4657
1,sep,gpt-4o-mini,cot3,abnormal_CAPM,4130,4130.0,0,20,4124,4121,4104,4101
1,oct,gpt-4o-mini,cot3,abnormal_CAPM,6478,6478.0,0,41,6442,6433,6401,6392
1,nov,gpt-4o-mini,cot3,abnormal_CAPM,5254,5254.0,0,11,5231,5224,5220,5213
1,dec,gpt-4o-mini,cot3,abnormal_CAPM,3856,3856.0,0,30,3844,3736,3814,3709
